,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_9,ema_20,ema_50,macd,macd_signal,macd_histogram,adx,plus_di,minus_di,ichimoku_tenkan_sen,ichimoku_kijun_sen,ichimoku_senkou_span_a,ichimoku_senkou_span_b,ichimoku_chikou_span,supertrend,supertrend_direction,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,mfi,roc_12,roc_25,momentum_10,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_14,atr_percent,kc_upper,kc_middle,kc_lower,dc_upper,dc_middle,dc_lower,std_dev_20,volatility_ratio,historical_volatility,vwap,obv,obv_ema,cmf,volume_sma_20,volume_ratio,ad_line,force_index,eom,trend_strength,volatility_regime,market_regime,price_momentum_oscillator,mtf_trend_alignment
2025-10-30 10:10:12.167830,51605.49612464187,51605.49612464187,51407.65997813692,51539.64572855312,4542.935872313918,51374.18780056071,51071.117323143306,,51366.59260430138,51321.620360544664,51086.7940551732,79.96026000005804,101.04693016636658,-21.086670166308537,,,,51353.1400719281,51299.53997881921,51027.16121426759,50638.75800985788,52182.03804852643,51264.11899367464,1.0,55.31395812468232,66.73443936025802,86.95287959597233,53.78847272364319,-13.047120404007861,133.83863195152722,,0.19970196381050204,0.9429376784983049,169.20876053124084,51542.89461680073,51374.18780056071,51205.48098432068,0.006567765777435143,0.9903712004051848,192.5371272987634,0.003735709172562218,51723.16403875321,51321.620360544664,50920.07668233612,51656.175922350725,51378.47997078253,51100.784019214334,84.3534081200109,1.1390499292912237,0.023700991731465688,50625.88586508906,94608.75794129798,97938.82595545209,0.021810390371341994,5164.873398014061,0.8795832002504897,8988.310497155617,74703.32499751309,1429991.7006184843,,Normal,Normal_Market,-0.11777415408291955,1
2025-10-30 11:10:12.167830,51551.71456704661,51671.36227768645,51401.196746806796,51582.22913797701,6823.534366144558,51388.384000244536,51095.290868907956,,51409.71991103651,51346.44024410965,51106.22288194983,91.83992580716586,99.20552929452644,-7.365603487360588,,,,51386.07314845039,51347.51522481633,51027.16121426759,50638.75800985788,52254.522919730654,51264.11899367464,1.0,58.231656877079196,64.62611030763244,84.3784549470561,72.33659629593315,-15.621545052926376,142.54484669436295,,0.5193923679786109,0.6853557239372852,160.56101459643833,51576.832977346574,51388.384000244536,51199.9350231425,0.007334302518683636,1.0143172988076588,200.97688640897883,0.003896242751963792,51772.36827671613,51346.44024410965,50920.51221150318,51671.36227768645,51386.07314845039,51100.784019214334,94.22448855101744,1.5023824964942918,0.02358191437720575,50635.8362085081,101432.29230744253,98271.53703659403,0.06763712184869364,5246.129424283755,1.3006797610747152,11309.397493426266,105541.3296595127,1303337.885783823,,Normal,Normal_Market,0.025633355597153573,1
2025-10-30 12:10:12.167830,51661.35814434608,51661.35814434608,51418.11682574216,51633.10980518999,5639.243620968259,51406.516752900825,51119.316988591236,,51454.397889867214,51373.74210706968,51126.88511423376,104.1596040854929,100.19634425271974,3.9632598327731614,,,,51386.07314845039,51347.51522481633,51027.16121426759,50638.75800985788,52187.70612444798,51264.11899367464,1.0,61.764025216629186,64.40931541605947,93.29584120520371,88.20905858274405,-6.704158794778752,137.57685225655402,,0.5113307432670325,0.8372275194032277,185.80470800446346,51615.82353266542,51406.516752900825,51197.20997313623,0.008143200239404715,1.0412941055801204,202.80096284779887,0.003927730938790241,51811.28364363465,51373.74210706968,50936.20057050471,51671.36227768645,51386.07314845039,51100.784019214334,104.65338988229726,1.3529790167039015,0.023502000859465598,50644.069186716915,107071.5359284108,99109.63216914801,0.12050780258828246,5348.261960989801,1.0544067702929982,15638.836782602248,131453.7794240685,1268115.076329361,,Normal,Normal_Market,0.18632840891199562,1
2025-10-30 13:10:12.167830,51640.347431353475,51736.62930307943,51475.54421565266,51650.79084175408,1682.681565557665,51421.710938812714,51141.24312618875,,51493.67648024459,51400.127700849145,51147.430436881616,114.03522270085523,102.96411994234684,11.071102758508388,,,,51418.70666114688,51380.14873751282,51029.89018282326,50638.75800985788,52367.82519309043,51264.11899367464,1.0,72.94242102859141,66.51344430574615,86.50010254009383,88.05813289745122,-13.499897459890425,151.71340386878796,,0.44557620694792527,0.9816521470820532,201.81882976536872,51655.48706434287,51421.710938812714,51187.934813282554,0.009092506696571485,0.9899557267059674,210.25111144160942,0.004070627148493605,51857.623595099714,51400.127700849145,50942.631806598576,51736.62930307943,51418.70666114688,51100.784019214334,116.88806276508029,1.4033101264366168,0.023115079057107187,50646.629149390414,108754.21749396846,100028.1641048452,0.1335385587244711,5319.935029652836,0.3162973901332476,16215.068355848161,116924.89011867999,2085935.7128049599,,Normal,Normal_Market,0.4473008207933659,1
2025-10-30 14:10:12.167830,51472.83224073253,51511.88776808585,51462.311285195574,51484.03934836488,4523.436411771016,51426.825880901364,51160.290069831346,,51491.749053868654,51408.11928632684,51160.63078635155,107.17087060263293,103.80547007440407,3.365400528228861,,,,51418.70666114688,51380.23501862583,51029.89018282326,50638.75800985788,52314.62549199751,51264.11899367464,1.0,56.74356657086399,55.52109039481421,60.274934622586194,80.0236261226279,-39.72506537739807,46.98229062065849,,0.07140170143015624,0.7049591797382343,151.4787824405139,51661.394918054255,51426.825880901364,51192.25684374847,0.009122438849176706,0.6219544321746153,212.19213460797047,0.004121512944471581,51869.29571823224,51408.11928632684,50946.94285442143,51736.62930307943,51418.70666114688,51100.784019214334,117.28451857644633,0.2664998460335162,0.02621758276630048,50652.50117653563,104230.78108219744,100428.4133407835,0.10048513750547061,5399.903125883786,0.83768843742555,15656.637380822576,-7534.348028832639,1538854.5807690707,,Normal,Normal_Market,0.01907335358528206,1
2025-10-30 15:10:12.167830,51563.107753818775,51563.107753818775,51496.5508785391,51506.51358896066,3968.7175708125396,51426.9650286601,51179.65530367638,,51494.70196088706,51417.49017229196,51174.194817826414,102.36431341533171,103.5172387425896,-1.1529253272578899,,,,51418.70666114688,51418.70666114688,51029.89018282326,50638.75800985788,52307.54496851765,51264.11899367464,1.0,55.2145527202159,55.073993674436885,63.80948007980233,70.19483908082745,-36.190519920181934,72.98615139427976,,0.11184203439193882,0.5195308397505151,190.89192717212427,51661.72937196453,51426.9650286601,51192.200685355674,0.00913000964274655,0.6694221515516463,207.2510379339635,0.004023783080871988,51833.7549003002,51417.49017229196,51001.22544428372,51736.62930307943,51418.70666114688,51100.784019214334,117.38217165221548,0.37850115317588834,0.0248580965619357,50657.80531922149,108199.49865300998,101168.5167038527,0.0774914674200536,5446.342172642443,0.7286941299332528,12876.052027364345,6283.975052878061,1640160.7915874424,,Normal,Normal_Market,-0.01854986980061854,1
2025-10-30 16:10:12.167830,51580.20226709541,51580.20226709541,51481.49452640936,51537.662238095465,3917.750041788009,51430.915592937934,51201.353667889314,,51503.29401632875,51428.93513093991,51188.448442150686,99.91673989853007,102.79713897377769,-2.880399075247624,,,,51418.70666114688,51418.70666114688,51029.89018282326,50638.75800985788,52414.02231839532,51264.11899367464,1.0,55.515927280905956,51.48993543849855,68.70825811987154,64.26422427408669,-31.291741880112724,73.16195566754979,,0.3995547268827436,0.46659844437718334,231.1863998189001,51670.533993714744,51430.915592937934,51191.297192161124,0.00931806863690024,0.7227430047346133,201.07489092500535,0.0039015136153454583,51821.78422069535,51428.93513093991,51036.08604118448,51736.62930307943,51418.70666114688,51100.784019214334,119.80920038840608,0.5643193011374751,0.024719300560003717,50663.04446944227,112117.24869479799,102211.25308394273,0.015183810320060805,5215.301808388455,0.7512029381476066,13416.940249929652,22819.495966683906,1245739.788355967,,Normal,Normal_Market,0.02123757323883166,1
2025-10-30 17:10:12.167830,51851.259289392365,51903.152212453024,51767.75430211942,51809.11207748469,1386.3512009975116,51448.82067851118,51230.370929575365,,51564.45762855995,51465.14245918227,51212.78819255594,118.51459125518159,105.94062943005848,12.573961825123106,,,,51583.422854295175,51501.968115833675,51011.478758216224,50638.75800985788,52316.06151489263,51264.11899367464,1.0,66.53779245353755,62.836802560346335,88.27967811275842,73.59913877081077,-11.720321887229112,225.80709098312124,,0.9616767754440484,1.0506193635793748,557.738337989591,51742.23885851231,51448.82067851118,51155.402498510055,0.01140621596886013,1.1139554798070332,215.65893916491925,0.0041625677514485005,51890.67413458882,51465.14245918227,51039.61078377572,51903.152212453024,51501.968115833675,51100.784019214334,146.70909000056443,0.7739122790669073,0.030763952401583017,50665.50386718117,113503.5998957955,103286.71468507157,0.014878883082261683,5138.66980965089,0.269787951425443,12877.520901971637,73320.25523542022,3157037.163047739,,Normal,Normal_Market,0.5410568793321326,1
2025-10-30 18:10:12.167830,51882.644995640694,51882.644995640694,51811.10152481388,51815.001609147286,6172.068182945958,51467.72450002619,51257.37841768708,,51614.56642467742,51498.46237822656,51236.40440497129,132.20478397487022,111.19346033902083,21.011323635849394,,,,51652.17447962991,51501.968115833675,51038.410512880124,50638.75800985788,52363.933136493746,51264.11899367464,1.0,74.6566658087249,63.34951234507522,89.01369669826836,82.00054431029945,-10.986303301719168,189.55144415973012,,0.9911531879009724,0.9116313169650682,554.6308126780787,51803.565147194306,51467.72450002619,51131.883852858075,0.013050534113585845,1.0170266196919784,208.76294272718067,0.00402900581383608,51893.44241007367,51498.46237822656,51103.48234637945,51903.152212453024,51501.968115833675,51100.784019214334,167.9203235840584,0.42691016711735913,0.030690941677988318,50676.41744059262,119675.66807874147,104847.56738923061,-0.008081640730044812,5089.18324418219,1.2127816757240113,7378.374682333058,68038.87462852355,3374209.6974733644,,Normal,Normal_Market,0.7266259730932207,1
2025-10-30 19:10:12.167830,51871.37144670933,51948.64668328614,51755.82481208153,51870.28197152135,4789.950012600455,51495.45363299352,51282.27652042631,,51665.70953404621,51533.87376806416,51261.26234875757,145.83394069422502,118.12155641006167,27.71238428416335,,,,51674.92171504647,51524.71535125024,51065.488509261835,50638.75800985788,52519.77304006269,51264.11899367464,1.0,77.27857780984316,65.42735160077625,90.75738146216491,89.35025209106391,-9.242618537823288,173.07334283021981,,1.2075934494401748,0.9508075439110928,544.3804612299791,51868.0152436361,51495.45363299352,51122.89202235094,0.014469689433083341,1.0030420846115036,200.8482960318153,0.003872126551039145,51944.31117159965,51533.87376806416,51123.436364528665,51948.64668328614,51524.71535125024,51100.784019214334,186.28080532129093,1.115790844062011,0.029019158250213346,50684.905932698945,124465.61809134192,106715.95317038408,0.029735359570817375,4702.439711942884,1.0186095529168013,8274.958763358896,96146.20288876243,3363553.8691043495,,Normal,Normal_Market,0.7928771089790133,1
2025-10-30 20:10:12.167830,51927.32428292123,51943.923548398,51880.08143492736,51891.93642269153,1898.6755988689754,51521.528605727,51307.24921986929,,51710.95491177528,51567.97497326676,51285.99466538243,156.57755028911924,125.81275518587319,30.76479510324606,,,,51683.38175451415,51524.71535125024,51127.65240072075,50638.75800985788,52384.150344747264,51358.132297601594,1.0,78.44339874344648,72.07912215208766,93.3113860300961,91.0274880635098,-6.6886139698921045,164.76618957790046,,1.2320738543425067,0.7537430475978559,352.29069413840625,51928.64467145787,51521.528605727,51114.41253999613,0.01580372619944421,0.9549167278616993,190.69512781228644,0.0036748508719920904,51937.221769307485,51567.97497326676,51198.72817722604,51948.64668328614,51524.71535125024,51100.784019214334,203.55803286543613,0.37776118297119776,0.028953704581951283,50688.370621744696,126364.29369021089,108587.22369608187,0.026963919210051982,4707.6742473732065,0.40331499145854455,7081.421975507856,88284.57076804203,3559738.7054806543,,Low,Normal_Market,0.7766126110238865,1
2025-10-30 21:10:12.167830,51784.122368810335,51901.469350205894,51784.122368810335,51800.19424707028,5162.817283938164,51540.45491191149,51327.87749744126,,51728.80277883429,51590.09109458138,51306.159354860385,155.89208453426545,131.82862105555165,24.0634634787138,,,,51705.47898424086,51524.71535125024,51224.14791400847,50725.3889701514,52427.7393587412,51358.132297601594,1.0,75.74669110575527,66.01252317154587,82.49098085024622,88.85324944750242,-17.509019149741984,114.53658105551412,,0.9240806743234844,0.663723763078201,217.96510909326753,51962.92880510724,51540.45491191149,51117.981018715735,0.016393875215801247,0.8074028233957136,184.64298033325394,0.0035645229331103647,51928.77418072528,51590.09109458138,51251.40800843748,51948.64668328614,51524.71535125024,51100.784019214334,211.23694659787765,0.7022431345730297,0.029977526928314218,50697.105281362354,121201.47640627273,109788.58109705242,-0.081462144009598,4544.912870266553,1.1359551725873367,3332.8067422602353,8008.476377824787,3735642.9693433023,,Low,Normal_Market,0.6165702937552255,1
2025-10-30 22:10:12.167830,51956.43922804332,51956.43922804332,51901.83040937911,51939.60215666249,10991.22018694335,51565.06976488534,51350.06814859215,,51770.96265439993,51623.37786239863,51331.00024904871,164.69934962788102,138.40276677001754,26.296582857863484,,,,51709.375256619445,51528.61162362882,51224.14791400847,50725.3889701514,52478.853266306745,51447.20909078462,1.0,78.39076839398604,68.10808840933421,97.56951640328434,91.12396109454221,-2.4304835967012237,131.54164371902957,,0.7760170301050245,0.9496252593815745,306.49235147250147,52020.75287726712,51565.06976488534,51109.386652503556,0.01767410048932357,0.9109570681909198,179.6396835489582,0.003458626483258782,51944.661681016354,51623.37786239863,51302.094043780904,51956.43922804332,51528.61162362882,51100.784019214334,227.84155619089137,0.339320220766304,0.03109162026968346,50716.9314333146,132192.6965932161,111922.30638240134,-0.03284078114437416,4964.807563736365,2.213826023635741,7546.368544462266,225759.12691377974,3738927.886761561,,Low,Normal_Market,0.7592715548474024,1
2025-10-30 23:10:12.167830,52033.14845379241,52118.12534128559,52033.14845379241,52039.92108807187,2269.467600129936,51594.61721868949,51375.05290531762,,51824.75434113432,51663.04864579608,51358.8010662653,177.72536268114345,146.26728595224273,31.45807672890072,,,,51799.80993384747,51609.45468024996,51224.19105456497,50725.3889701514,52582.16118162518,51618.47974045351,1.0,79.00144461468969,69.69085727491812,89.091765370209,89.71742087457984,-10.908234629777033,147.31190990767539,,0.8873054882342881,1.1723016240337316,389.13024631778535,52093.219004782186,51594.61721868949,51096.015432596796,0.019327666837000268,0.9465526215538821,184.13883868184348,0.003538415025076773,51967.820083853076,51663.04864579608,51358.277207739084,52118.12534128559,51609.45468024996,51100.784019214334,249.3008930463491,0.5400936625183362,0.03145961443381299,50721.37911587819,134462.16419334602,114068.95950725321,-0.025070144858283308,4900.860739624359,0.463075308747467,5638.652816359509,226032.18942798785,3974285.4431007295,,Low,Normal_Market,0.7013286345152703,1
2025-10-31 00:10:12.167830,52149.20768305622,52318.24934939862,52112.04978775697,52144.14991091688,5774.95252517771,51635.19668593912,51400.896934726174,,51888.633455090836,51708.86781390282,51389.59906017321,194.22011817568273,155.85785239693075,38.362265778751976,,,,51899.87193790399,51709.51668430648,51297.42765230919,50725.3889701514,52483.59173867808,51731.03780006183,1.0,76.95090294370948,71.62481112645716,81.0153269300179,89.22553623450375,-18.984673069971187,156.93238112661308,,0.9897527142080467,1.614419387919372,660.1105625519995,52174.44497315762,51635.19668593912,51095.94839872062,0.02088684935193989,0.9719099133377879,184.04838489443293,0.0035296075438733016,52031.60899291346,51708.86781390282,51386.12663489218,52318.24934939862,51709.51668430648,51100.784019214334,269.62414360924794,1.285475317826678,0.029967651373148177,50733.630037825766,140237.11671852373,116561.16495594564,-0.04379656574397988,4787.2190609053305,1.206327191571105,1661.732118457825,279729.948607576,3749113.611520725,,Low,Normal_Market,0.4105363403558303,1
2025-10-31 01:10:12.167830,52109.33158159388,52134.93138377607,51900.211342525094,52078.336793578106,3694.431247577247,51673.3324425286,51421.8461160922,,51926.5741227883,51744.055335776655,51416.60838305184,199.6799757335466,164.62227706425392,35.05769866929268,,,,52037.037080740076,51709.51668430648,51308.78020889298,50725.3889701514,52376.67170551036,51731.03780006183,1.0,71.66936557715647,73.95277927781902,73.34697397156268,81.15135542392987,-26.653026028426208,99.99643931074634,,0.8277626438168659,1.3780295970557777,571.8232046174453,52225.15328260887,51673.3324425286,51121.51160244832,0.021358051203452515,0.8669708731827745,182.17503043101377,0.0034980961691057273,52099.77054737487,51744.055335776655,51388.34012417844,52318.24934939862,51709.51668430648,51100.784019214334,275.9104200401393,1.4994846543016873,0.030603963096280995,50740.54601895554,136542.68547094648,118464.16690975525,-0.0075225211590584755,4701.498490172269,0.7857986672333909,3574.595662170199,205033.9506355175,2768490.7140346877,,Low,Normal_Market,0.14894320260938787,1
2025-10-31 02:10:12.167830,52200.994942658945,52312.97774202824,52102.873350488,52243.741852812425,2849.051649916578,51720.19574325539,51445.67253815832,,51990.00766879312,51791.644527875294,51449.044989709124,214.87679221229337,174.67318009386182,40.20361211843155,,,,52037.037080740076,51709.51668430648,51332.291998357075,50725.3889701514,52453.99149021275,51731.03780006183,1.0,74.2459468497001,77.21393607342146,91.29522336926823,81.88584142361627,-8.704776630720078,131.66142260707684,,1.475607807901482,1.5986912899429422,706.0796147169604,52299.35382294014,51720.19574325539,51141.03766357064,0.02239581932596505,0.9519889542436503,181.56071827717201,0.0034752625259631504,52174.54638102633,51791.644527875294,51408.74267472426,52318.24934939862,51709.51668430648,51100.784019214334,289.57903984237566,1.3420930456029632,0.03156850660992676,50746.57095919634,139391.73712086305,120457.26883462266,0.021515070774236613,4585.113939723503,0.6213698694013965,4545.946204006616,243064.4658184559,3760525.2332721157,,Low,Normal_Market,0.3125690085578847,1
2025-10-31 03:10:12.167830,52237.75576637292,52237.75576637292,52051.191618918274,52128.682374673896,6793.060482462038,51764.06117501433,51463.565970787226,,52017.74260996928,51823.74337042754,51475.69743617833,215.15585766792356,182.76971560867418,32.38614205924938,,,,52037.037080740076,51709.51668430648,51361.52441849054,50725.3889701514,52508.81558567677,51731.03780006183,1.0,67.61326318546435,72.6985505017843,77.85272291853211,80.83164008645433,-22.147277081456206,101.88476024623203,,1.2079419521157073,1.3244178216939164,319.5702971892024,52326.35874013621,51764.06117501433,51201.76360989245,0.02172540377853085,0.8242244162843307,176.66537159627063,0.0033890243057841237,52172.057275485895,51823.74337042754,51475.42946536918,52318.24934939862,51709.51668430648,51100.784019214334,281.1487825609397,1.2016517708914314,0.032741711338439686,50759.96457389141,132598.67663840103,121613.59338736346,-0.022397820828851844,4589.1482635377015,1.480244283331397,3395.9784364261027,96682.97154788344,2900722.751079132,,Low,Normal_Market,0.03572267426423181,1
2025-10-31 04:10:12.167830,52159.96703598872,52292.19704001813,52159.96703598872,52212.49371219463,1123.9359258881357,51811.667320800596,51487.872607811914,,52056.69283041435,51860.7672125006,51504.591407786815,219.60838479102677,190.1374494451447,29.470935345882054,,,,52051.18585910447,51709.51668430648,51361.52441849054,50816.002021164386,52558.990498852065,51731.03780006183,1.0,78.59635582975594,76.11948435598254,87.36121569920894,85.50305399566976,-12.638784300779104,116.9546508086953,,1.3093948091427812,1.4840368433950362,397.4921030473415,52355.321421629815,51811.667320800596,51268.01321997138,0.02098577903170313,0.8686410079336998,174.88216508096542,0.0033494313840849938,52227.077466996605,51860.7672125006,51494.45695800459,52318.24934939862,51790.97142276797,51263.693496137326,271.8270504146097,0.878063149214985,0.03274553139201433,50762.286614392746,133722.61256428916,122766.83330897543,-0.041540215651197,4471.379136651946,0.25136225122920014,3164.9808249343864,96328.0575033697,3679659.9454721548,,Low,Normal_Market,0.44013076575782584,1
2025-10-31 05:10:12.167830,52392.97261772639,52646.02109400399,52392.97261772639,52456.66490291633,2431.822271324436,51868.20549043185,51514.91635107947,,52136.687244914756,51917.51937349257,51541.92762328209,240.07221601579658,200.12440275927509,39.9478132565215,,,,52215.071731407166,51873.40255660916,51361.52441849054,50816.002021164386,52618.760947942465,51897.81982093976,1.0,81.76954252302892,78.82599399019657,83.7396418117909,82.98452680984398,-16.260358188200502,175.33044093259292,,1.249882114295202,2.18984660924584,586.3829313949827,52433.89670751902,51868.20549043185,51302.51427334468,0.021812638850269267,1.020124225645965,200.2006633920703,0.0038164962214542113,52331.970730109526,51917.51937349257,51503.068016875615,52646.02109400399,52023.60892040539,51401.196746806796,282.8456085435855,1.5993935703311466,0.03534146529342344,50768.23447959408,136154.4348356136,124041.84297817906,-0.06377310386407606,4321.805180906324,0.562686694455395,1957.3375719146845,167392.75494758034,5809302.548934447,,Normal,Normal_Market,0.7499583721465899,1
2025-10-31 06:10:12.167830,52443.40191572986,52553.24715317367,52380.805658812424,52382.73689854396,7100.96446578837,51910.36004893139,51539.804927560275,,52185.897175640595,51961.82580444985,51574.900536037465,247.4718758457675,209.59389737657358,37.87797846919392,,,,52273.11621826454,51873.40255660916,51348.30135376328,50816.002021164386,52575.884103925324,51897.81982093976,1.0,77.47030687012973,75.36294642378036,70.42402885670171,80.50829545590052,-29.57597114328706,139.03441132754696,,1.095696751452859,2.07951341559998,490.800475852433,52498.18065241651,51910.36004893139,51322.53944544627,0.02264752557797822,0.9018035832801835,205.46736008315565,0.003922425063071999,52396.03714456372,51961.82580444985,51527.61446433598,52646.02109400399,52023.60892040539,51401.196746806796,293.91030174255854,1.1014350647286866,0.03444802265218531,50784.78093293697,129053.47036982521,124519.1408250025,-0.15700905315634633,4449.706610580046,1.5958275651037939,-4984.573937858563,68485.19965866202,5716454.166627805,,Normal,Normal_Market,0.44038220769924763,1
2025-10-31 07:10:12.167830,52392.67727167848,52392.67727167848,52314.840092207734,52351.232753724384,6195.040714326162,51948.81022971876,51564.15892328282,,52218.96429125736,51998.912180571235,51605.34493673107,247.9359866574814,217.26231523275516,30.67367142472625,,,,52273.11621826454,51873.40255660916,51330.56770300794,50816.002021164386,52624.23510178213,51897.81982093976,1.0,70.87947212165489,71.34425411008941,66.88501780269712,73.68289615706324,-33.11498219729164,103.18131556818535,,0.9272183684428279,2.0363061355860825,551.0385066541057,52546.77389046883,51948.81022971876,51350.846568968685,0.023021264899267688,0.8364941303462756,184.92073187695496,0.0035323090240658933,52425.221560300146,51998.912180571235,51572.60280084232,52646.02109400399,52032.068959873075,51418.11682574216,298.98183037503713,0.5307727616714925,0.03481075743340167,50798.21420340902,122858.42965549906,124360.97785647835,-0.18894275685953557,4418.2819279891255,1.4021379385234354,-5386.6498677123445,30820.24830352353,3489877.8316738135,,Low,Normal_Market,-0.17770125665443137,1
2025-10-31 08:10:12.167830,52419.018861024175,52419.018861024175,52329.77146790413,52386.32351837385,2493.319724688919,51986.47091537795,51588.528700182476,,52252.43613668066,52035.8084984572,51635.97154777588,248.2733881867607,223.46452982355626,24.80885836320445,,,,52273.11621826454,51873.40255660916,51330.56770300794,50845.56188718013,52678.66797725269,51897.81982093976,1.0,71.52008175687934,71.23087378502925,70.82693099218848,69.37865921719577,-29.173069007800272,98.54025455737764,,0.952724314728279,2.2144767955832108,446.72136171135935,52595.4903408411,51986.47091537795,51377.4514899148,0.023429919928763483,0.828275738242453,186.0431943743866,0.0035513695537182314,52448.71836061551,52035.8084984572,51622.89863629889,52646.02109400399,52054.16618959978,51462.311285195574,304.509712731576,0.6426687876414804,0.034799206123868845,50803.64342310076,125351.74938018798,124455.3370492126,-0.2389000924690497,4260.985733175158,0.5851509206605378,-4720.160930694715,38916.283639439134,3533184.787331652,,Low,Normal_Market,-0.13309093210057532,1
2025-10-31 09:10:12.167830,52394.00244414156,52455.803610440074,52279.59579552725,52361.101581102936,5154.504153903713,52021.986452345394,51615.86666360309,,52274.169225565114,52066.78879204251,51664.408019671064,243.69640136117232,227.51090413107949,16.185497230092835,,,,52273.11621826454,51873.40255660916,51304.73932557554,50858.54175075039,52632.358463590754,51897.81982093976,1.0,68.91613051521804,69.48552245627613,66.9428084097578,68.2182524015478,-33.05719159023059,86.96945692897083,,1.0828286306366128,2.147332856807083,321.1804930310682,52631.42745494941,52021.986452345394,51412.54544974138,0.023430131917868566,0.7782181764178122,184.85647606783044,0.0035304161006143647,52479.23558025877,52066.78879204251,51654.342003826256,52646.02109400399,52054.16618959978,51462.311285195574,304.7205013020055,1.3112679293133447,0.03504115368247141,50814.65915603138,120197.24522628426,124049.804494648,-0.24039780962285484,4434.576862592461,1.162344077827138,-5106.18293158025,14784.445914886313,3501416.660721377,,Low,Normal_Market,-0.27984847591668927,1
2025-10-31 10:10:12.167830,52230.52120297436,52297.86971702163,52210.70241608927,52231.16086613703,7769.39702000163,52059.342528234,51640.542643937246,,52265.5675536795,52082.44327528961,51686.63362149326,226.96763497505162,227.4022502998739,-0.43461532482228904,,,,52348.60635646113,51954.85729507066,51303.18468365412,50858.54175075039,52844.061542845935,51897.81982093976,1.0,62.06651693996344,64.65364649752533,51.8667082639201,63.212149221955464,-48.13329173606829,50.0391538739187,,0.5613418227485117,1.7637475995704466,87.01095522014657,52619.54820755832,52059.342528234,51499.136848909686,0.02152181153730448,0.6533529061238667,190.33916093476,0.0036441686873967608,52469.30424424325,52082.44327528961,51695.58230633597,52646.02109400399,52063.75781020668,51481.49452640936,280.10283966215906,0.6414557716905868,0.03401675468967717,50829.721698366,112427.84820628262,122942.95151480367,-0.2706753199830767,4596.874893003992,1.6901475895778124,-9228.574270897996,-131550.61830624254,3266984.885242697,,Normal,Normal_Market,-0.537565935409617,1
2025-10-31 11:10:12.167830,52216.24945842084,52436.8153122898,52160.87711939821,52263.142791758335,1462.7927562008088,52097.173988373885,51664.641525078,,52265.08260129527,52099.65275304853,51709.241824248755,213.82579059133423,224.68695835816598,-10.861167766831755,,,,52348.60635646113,52023.60892040539,51317.993577380665,50858.54175075039,52916.57046307782,51897.81982093976,1.0,67.19868771100417,71.10793572149161,48.662738521924794,55.824085065200904,-51.33726147806179,55.43473435340791,,0.4289432017175601,1.4037680177618928,184.80599818022893,52599.3764509509,52097.173988373885,51594.97152579687,0.01927945123046733,0.6652409294577406,201.66710461304788,0.003858686903246268,52492.91364690213,52099.65275304853,51706.39185919493,52646.02109400399,52063.75781020668,51481.49452640936,251.10123128850623,1.8849113471744643,0.03400301812321509,50832.602028859386,113890.64096248343,122080.82670029698,-0.2514007606422407,4471.578652273405,0.3271311699855876,-9607.113461698478,-106074.39724417886,3979741.1074617044,,Normal,Normal_Market,-0.28490794697110033,1
2025-10-31 12:10:12.167830,52185.99368486635,52188.93440566094,52139.43112686221,52182.03804852643,2346.7373050445676,52129.39277889543,51683.66001070182,,52248.473690741506,52107.498971665475,51727.782852651806,194.62281857315975,218.67413040116475,-24.051311828004998,,,,52392.7261104331,52023.60892040539,51326.340025373654,50972.69455918342,52822.565741498256,51897.81982093976,1.0,59.41439986060676,67.73818667012435,37.788015702725126,46.10582082952334,-62.21198429726146,10.983396586541483,,0.07266038026179432,1.1628208407686205,-61.7038042859931,52557.69966333818,52129.39277889543,51701.085894452684,0.016432452465325712,0.5614574170333956,199.34329632183966,0.0038201516034398835,52478.574008808275,52107.498971665475,51736.423934522674,52646.02109400399,52200.92295304276,51755.82481208153,214.15344222137247,0.3446245589994448,0.03495702152225096,50836.829953500564,111543.90365743887,121077.31022002478,-0.24278435658505862,4393.0280154362335,0.5341958432312616,-7914.229353826833,-118111.13000334865,3746196.7945224503,,Normal,Normal_Market,-0.6505557587787791,1
2025-10-31 13:10:12.167830,52219.13815755608,52381.085067263964,52076.587531789846,52254.522919730654,5340.939504516504,52151.66332100773,51704.662221623454,,52249.68353653934,52121.50125243359,51748.43932587059,183.14210009574163,211.56772434008013,-28.425624244338508,,,,52361.304312896915,52032.068959873075,51366.79418663336,50980.287736851285,52913.346730502344,51897.81982093976,1.0,58.51766199649383,68.42366022741811,47.50696494688279,44.65257305717757,-52.493035053103796,30.474632263334065,,0.3383098174791822,1.2035167296435068,125.84054505675886,52555.46903849801,52151.66332100773,51747.85760351744,0.015485823146416283,0.6273627319619849,208.34146423976978,0.003987051313429985,52514.965749892384,52121.50125243359,51728.0367549748,52646.02109400399,52200.92295304276,51755.82481208153,201.90285874514296,2.0001099903154036,0.030583144176165068,50846.833805940754,116884.84316195537,120678.02764306578,-0.21663804963530078,4590.757430612183,1.1634113945776845,-7013.133820360153,-45932.781132238735,3617658.9285308383,,High,Normal_Market,-0.6350294332973725,1
